-50.321381481813546, 0.13506905517257906
-77.44222371556396, 0.13506905517257906
-115.41140284281448, 0.13506905517257906
-164.25815966381708, 0.9830522624812232
-218.61680733232595, 4.3749850917157715
-278.41424384771085, 8.190909524604635
-343.6358488098459, 12.006833957493498
-408.872074172107, 16.24674999403669
-479.5324679811181, 20.48666603057987
-550.1928617901291, 24.72658206712306
-620.8240147988881, 28.11851489635761
-686.0188156941256, 31.157121389213557
-755.2640766076065, 33.683404694320544
-821.7692308641374, 35.397037425756736
-886.8860562920361, 36.174355365789665
-957.4148664999132, 36.59834696944398
-1027.929056307664, 36.59834696944398
-157.9816897481179, 1.8194070080862588
-111.37419834557113, 0.202156334231816
-77.75350869039869, 0.202156334231816
-46.71902593177799, 0.202156334231816
-15.684543173157351, 0.202156334231816
