-20.583487625507132, 2.891014478925655
-31.482995919448342, 4.3749850917157715
-42.38250421338955, 5.858955704505888
-53.282012507330705, 7.342926317296005
-64.18152080127197, 8.826896930086122
-75.08102909521313, 10.310867542876224
-85.98784758921727, 12.006833957493498
-96.89466608322152, 13.702800372110772
-107.7795539770367, 14.762779381246574
-113.2475836241648, 16.034754192209533
-124.13978171804297, 17.306729003172478
-135.03929001198424, 18.790699615962595
-145.94610850598838, 20.48666603057987
-157.7520816077423, 22.0413019106457
-167.7451250938708, 23.454607256160102
-178.64463338781195, 24.93857786895022
-189.5441416817531, 26.422548481740336
-203.167917865841, 28.259845430909053
-211.3504684696985, 29.602485509147726
-222.24266656357668, 30.87446032011067
-233.14217485751783, 32.35843093290079
-244.0416831514591, 33.842401545690905
-254.9448465454318, 35.4323700593946
-266.74716454715406, 36.88100803854685
-276.74020803328256, 38.294313384061255
-287.6360612271924, 39.67228609593779
-298.5392246211651, 41.26225460964149
-309.44604311516923, 42.95822102425876
-320.33458610901596, 44.12419793430813
-331.23043930292556, 45.502170646184666
-342.1226373968037, 46.774145457147625
-353.022145690745, 48.25811606993774
-363.9179988846547, 49.63608878181428
-374.8065418785013, 50.802065691863646
-385.6914297723165, 51.86204470099945
-396.5763176661318, 52.92202371013524
-410.18059998338504, 54.193998521098194
-426.4994032573676, 55.53663859933687
-442.8084595979328, 56.59661760847266
-459.11507920514373, 57.58593135033274
-475.42169881235463, 58.57524509219283
-491.7331918862742, 59.70588936860434
-508.0373747601308, 60.6245378431887
